genome_id;contig_id;ORF_id;ORF_length_bp;ORF_strand;ORF_start;ORF_end;VR;VR_strand;VR_start;VR_end;VR_position;TR_orig_start;TR_orig_end;VR_length_bp;TR_length_bp;VR_A-N mut;VR_non A-N mut;database;ORF_ftype;ftype;gene;EC_number;COG;product;metagenome_id;genome_length;num_contigs;otu_id;biome;ecosystem_category;ecosystem_type;habitat;domain;phylum
3300025575_9;3300025575.a:Ga0209430_1000034;3300025575_9___04037;477;+;134249;134725;VR;+;134566;134646;middle;135183;135232;81;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025575;4804947;80;OTU-15184;Terrestrial;Soil;Soil;Arctic peat soil;d__Bacteria;p__Bacteroidota
3300025575_9;3300025575.a:Ga0209430_1000034;3300025575_9___04038;408;+;134730;135137;VR;+;134974;135055;middle;135183;135232;82;50;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025575;4804947;80;OTU-15184;Terrestrial;Soil;Soil;Arctic peat soil;d__Bacteria;p__Bacteroidota
3300025600_10;3300025600.a:Ga0209125_1000041;3300025600_10___01152;477;+;134249;134725;VR;+;134566;134646;middle;135183;135232;81;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025600;4659666;75;OTU-15184;Terrestrial;Soil;Soil;Arctic peat soil;d__Bacteria;p__Bacteroidota
3300025600_10;3300025600.a:Ga0209125_1000041;3300025600_10___01153;408;+;134730;135137;VR;+;134974;135055;middle;135183;135232;82;50;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025600;4659666;75;OTU-15184;Terrestrial;Soil;Soil;Arctic peat soil;d__Bacteria;p__Bacteroidota
3300025600_10;3300025600.a:Ga0209125_1000396;3300025600_10___02068;1215;+;41268;42482;VR;+;42349;42466;end;42577;42614;118;38;23;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025600;4659666;75;OTU-15184;Terrestrial;Soil;Soil;Arctic peat soil;d__Bacteria;p__Bacteroidota
3300011977_7;3300011977.a:Ga0120375_1000428;3300011977_7___00030;744;+;6726;7469;VR;+;7351;7459;end;35861;35910;109;50;14;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011977;2874405;75;OTU-16698;Host-associated;Mammals;Digestive system;Sheep rumen;d__Bacteria;p__Bacteroidota
3300011977_7;3300011977.a:Ga0120375_1000428;3300011977_7___00057;780;+;34518;35297;VR;+;35179;35287;end;35861;35910;109;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011977;2874405;75;OTU-16698;Host-associated;Mammals;Digestive system;Sheep rumen;d__Bacteria;p__Bacteroidota
3300011977_7;3300011977.a:Ga0120375_1000101;3300011977_7___01961;1251;-;24138;25388;VR;-;24192;24307;begin;23695;23732;116;38;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011977;2874405;75;OTU-16698;Host-associated;Mammals;Digestive system;Sheep rumen;d__Bacteria;p__Bacteroidota
3300011977_7;3300011977.a:Ga0120375_1000101;3300011977_7___01985;489;-;40921;41409;VR;-;41026;41141;middle;23695;23732;116;38;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011977;2874405;75;OTU-16698;Host-associated;Mammals;Digestive system;Sheep rumen;d__Bacteria;p__Bacteroidota
3300028553_25;3300028553.a:Ga0247839_1000249;3300028553_25___00102;1785;+;67453;69237;VR;+;69085;69228;end;69873;69922;144;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028553;2973743;54;OTU-17311;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Bacteroidota
3300028553_25;3300028553.a:Ga0247839_1000249;3300028553_25___00105;939;+;71316;72254;VR;+;72135;72245;end;69873;69922;111;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028553;2973743;54;OTU-17311;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Bacteroidota
3300028553_25;3300028553.a:Ga0247839_1030863;3300028553_25___01839;1539;+;1937;3475;VR;+;3343;3474;end;1630;1671;132;42;17;0;Prodigal:002006;CDS;CDS;egtB_17;1.14.99.50;;Hercynine oxygenase;3300028553;2973743;54;OTU-17311;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Bacteroidota
3300029595_9;3300029595.a:Ga0245140_100333;3300029595_9___00033;582;+;11275;11856;VR;+;11700;11770;end;66971;67020;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029595;3831391;50;OTU-1996;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029595_9;3300029595.a:Ga0245140_100333;3300029595_9___00100;1434;+;65436;66869;VR;+;66731;66846;end;66971;67020;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029595;3831391;50;OTU-1996;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029595_9;3300029595.a:Ga0245140_100043;3300029595_9___00686;609;+;200679;201287;VR;+;201131;201207;end;237393;237442;77;50;13;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029595;3831391;50;OTU-1996;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029595_9;3300029595.a:Ga0245140_100043;3300029595_9___00735;1431;+;235435;236865;VR;+;236731;236850;end;237393;237442;120;50;22;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029595;3831391;50;OTU-1996;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300020387_3;3300020387.a:Ga0211590_10000132;3300020387_3___00776;1056;+;9798;10853;VR;+;10723;10838;end;11361;11410;116;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020387;3795159;413;OTU-2535;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300020387_3;3300020387.a:Ga0211590_10000025;3300020387_3___00995;615;+;10993;11607;VR;+;11491;11592;end;12867;12916;102;50;13;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020387;3795159;413;OTU-2535;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300020387_3;3300020387.a:Ga0211590_10000025;3300020387_3___00996;618;+;11666;12283;VR;+;12158;12259;end;12867;12916;102;50;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020387;3795159;413;OTU-2535;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300029607_17;3300029607.a:Ga0244907_100588;3300029607_17___00680;1143;-;36061;37203;VR;-;36068;36193;begin;35530;35579;126;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029607;2403917;89;OTU-8558;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029607_17;3300029607.a:Ga0244907_100083;3300029607_17___01721;972;+;55609;56580;VR;+;56451;56555;end;91911;91960;105;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029607;2403917;89;OTU-8558;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029607_17;3300029607.a:Ga0244907_100083;3300029607_17___01773;1062;+;90285;91346;VR;+;91200;91321;end;91911;91960;122;50;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029607;2403917;89;OTU-8558;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300020394_9;3300020394.a:Ga0211497_10003208;3300020394_9___00637;615;+;2128;2742;VR;+;2626;2727;end;4002;4051;102;50;13;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020394;3449821;305;OTU-2535;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300020394_9;3300020394.a:Ga0211497_10003208;3300020394_9___00638;618;+;2801;3418;VR;+;3293;3394;end;4002;4051;102;50;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020394;3449821;305;OTU-2535;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300020394_9;3300020394.a:Ga0211497_10001370;3300020394_9___02416;1056;-;12370;13425;VR;-;12383;12498;begin;11812;11861;116;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020394;3449821;305;OTU-2535;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300029671_10;3300029671.a:Ga0245181_100545;3300029671_10___00140;1032;-;27930;28961;VR;-;27938;28062;begin;27425;27474;125;50;10;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029671;2936362;44;OTU-14286;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029671_10;3300029671.a:Ga0245181_100039;3300029671_10___00759;1179;+;66517;67695;VR;+;67569;67677;end;105476;105525;109;50;20;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029671;2936362;44;OTU-14286;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029671_10;3300029671.a:Ga0245181_100039;3300029671_10___00811;1080;+;103751;104830;VR;+;104710;104807;end;105476;105525;98;50;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029671;2936362;44;OTU-14286;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029370_11;3300029370.a:Ga0243957_100137;3300029370_11___01054;1143;-;103365;104507;VR;-;103372;103497;begin;102834;102883;126;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029370;2566286;78;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029370_11;3300029370.a:Ga0243957_100154;3300029370_11___01839;1296;+;117015;118310;VR;+;118170;118287;end;118482;118531;118;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029370;2566286;78;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300028174_7;3300028174.a:Ga0257123_1004098;3300028174_7___01060;2040;-;4528;6567;VR;-;4540;4668;begin;2182;2226;129;45;18;0;Prodigal:002006;CDS;CDS;pkn1;2.7.11.1;;Serine/threonine-protein kinase Pkn1;3300028174;5476953;184;OTU-10951;Aquatic;Marine;Marine;Marine;d__Bacteria;p__UBP17
3300028174_7;3300028174.a:Ga0257123_1005493;3300028174_7___03119;2238;-;2;2239;VR;-;9;135;begin;2557;2601;127;45;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028174;5476953;184;OTU-10951;Aquatic;Marine;Marine;Marine;d__Bacteria;p__UBP17
3300028174_7;3300028174.a:Ga0257123_1005493;3300028174_7___03124;183;-;5054;5236;VR;-;5050;5176;middle;2557;2601;127;45;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028174;5476953;184;OTU-10951;Aquatic;Marine;Marine;Marine;d__Bacteria;p__UBP17
3300029681_13;3300029681.a:Ga0245167_100046;3300029681_13___00586;1707;-;100096;101802;VR;-;101049;101170;middle;103027;103074;122;48;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029681;2322565;38;OTU-15671;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029681_13;3300029681.a:Ga0245167_100222;3300029681_13___00814;1659;-;21089;22747;VR;-;21092;21226;begin;20457;20511;135;55;24;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029681;2322565;38;OTU-15671;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029681_13;3300029681.a:Ga0245167_100222;3300029681_13___00829;642;-;34312;34953;VR;-;34315;34424;begin;20457;20511;110;55;22;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029681;2322565;38;OTU-15671;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300015370_20;3300015370.a:Ga0180009_10040752;3300015370_20___00005;222;+;25;246;VR;+;157;246;middle;2352;2401;90;50;14;0;Prodigal:002006;CDS;CDS;pkn1_1;2.7.11.1;;Serine/threonine-protein kinase Pkn1;3300015370;3184827;427;OTU-16083;Aquatic;Freshwater;Freshwater;Groundwater;d__Bacteria;p__Elusimicrobiota
3300015370_20;3300015370.a:Ga0180009_10015957;3300015370_20___02150;3006;+;23;3028;VR;+;2917;3033;end;4202;4254;117;53;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300015370;3184827;427;OTU-16083;Aquatic;Freshwater;Freshwater;Groundwater;d__Bacteria;p__Elusimicrobiota
3300015370_20;3300015370.a:Ga0180009_10015957;3300015370_20___02151;531;+;3109;3639;VR;+;3528;3645;end;4202;4254;118;53;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300015370;3184827;427;OTU-16083;Aquatic;Freshwater;Freshwater;Groundwater;d__Bacteria;p__Elusimicrobiota
3300013362_1;3300013362.a:Ga0121694_100124;3300013362_1___02083;1638;-;899;2536;VR;-;2296;2367;end;5484;5533;72;50;0;1;Prodigal:002006;CDS;CDS;tldD_1;3.4.-.-;COG0312;Metalloprotease TldD;3300013362;3623237;537;OTU-5745;Engineered;Built environment;City;city subway metal/plastic;d__Bacteria;p__Proteobacteria
3300013362_1;3300013362.a:Ga0121694_100124;3300013362_1___02085;1638;-;4086;5723;VR;-;5481;5554;end;2297;2346;74;50;2;0;Prodigal:002006;CDS;CDS;tldD_2;3.4.-.-;COG0312;Metalloprotease TldD;3300013362;3623237;537;OTU-5745;Engineered;Built environment;City;city subway metal/plastic;d__Bacteria;p__Proteobacteria
3300029739_29;3300029739.a:Ga0245187_100411;3300029739_29___01191;126;+;1290;1415;VR;+;1268;1329;;1523;1572;62;50;0;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029739;1738137;49;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300029739_29;3300029739.a:Ga0245187_100411;3300029739_29___01191;126;+;1290;1415;VR;+;1268;1332;;2281;2330;65;50;4;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029739;1738137;49;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300014522_2;3300014522.a:Ga0169727_100060;3300014522_2___01866;6522;+;61357;67878;VR;+;67700;67814;end;41829;41888;115;60;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014522;4836355;57;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300014522_2;3300014522.a:Ga0169727_100048;3300014522_2___02177;1470;-;93410;94879;VR;-;93448;93514;begin;93090;93127;67;38;9;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014522;4836355;57;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300029528_2;3300029528.a:Ga0244850_100614;3300029528_2___00496;2064;+;3493;5556;VR;+;5364;5550;end;6902;6951;187;50;26;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029528;3902195;208;OTU-14459;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029528_2;3300029528.a:Ga0244850_100212;3300029528_2___00721;1437;-;12061;13497;VR;-;12111;12230;begin;11718;11775;120;58;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029528;3902195;208;OTU-14459;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014557_4;3300014557.a:Ga0169723_100285;3300014557_4___00474;1443;+;36807;38249;VR;+;38174;38232;end;38554;38591;59;38;11;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014557;4519611;67;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300014557_4;3300014557.a:Ga0169723_100018;3300014557_4___00537;6522;-;63870;70391;VR;-;63932;64046;begin;89859;89918;115;60;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014557;4519611;67;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300025706_4;3300025706.a:Ga0209507_1000460;3300025706_4___00653;1974;-;20303;22276;VR;-;20305;20434;begin;18690;18739;130;50;23;0;Prodigal:002006;CDS;CDS;egtB_2;1.14.99.50;;Hercynine oxygenase;3300025706;6437788;70;OTU-7882;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Planctomycetota
3300013125_107;3300013125.a:Ga0172369_10000548;3300013125_107___00079;858;+;23152;24009;VR;+;23850;23931;end;24365;24414;82;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013125;999720;51;OTU-7023;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300013125_107;3300013125.a:Ga0172369_10000181;3300013125_107___00530;588;+;83057;83644;VR;+;83521;83634;end;83979;84028;114;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013125;999720;51;OTU-7023;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300011977_5;3300011977.a:Ga0120375_1002060;3300011977_5___01327;2082;+;317;2398;VR;+;2267;2391;end;3170;3219;125;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011977;2913461;82;OTU-4514;Host-associated;Mammals;Digestive system;Sheep rumen;d__Bacteria;p__Bacteroidota
3300011977_5;3300011977.a:Ga0120375_1000063;3300011977_5___01640;1476;-;51298;52773;VR;-;51348;51471;begin;50983;51032;124;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011977;2913461;82;OTU-4514;Host-associated;Mammals;Digestive system;Sheep rumen;d__Bacteria;p__Bacteroidota
3300025859_62;3300025859.a:Ga0209096_1000193;3300025859_62___00416;2814;+;58124;60937;VR;+;60794;60911;end;62470;62519;118;50;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025859;1176039;23;OTU-15376;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Patescibacteria
3300025859_62;3300025859.a:Ga0209096_1000193;3300025859_62___00417;1023;+;61019;62041;VR;+;61916;61983;end;62470;62519;68;50;15;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025859;1176039;23;OTU-15376;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Patescibacteria
3300025859_62;3300025859.a:Ga0209096_1000256;3300025859_62___00950;1023;-;57344;58366;VR;-;57400;57453;begin;56882;56931;54;50;10;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025859;1176039;23;OTU-15376;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Patescibacteria
3300025859_62;3300025859.a:Ga0209096_1000256;3300025859_62___00951;2805;-;58448;61252;VR;-;58522;58575;begin;56882;56931;54;50;10;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025859;1176039;23;OTU-15376;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Patescibacteria
3300007519_19;3300007519.a:Ga0105055_10013785;3300007519_19___01724;4401;-;2199;6599;VR;-;2214;2330;begin;2041;2069;117;29;13;0;Prodigal:002006;CDS;CDS;egtB_10;1.14.99.50;;Hercynine oxygenase;3300007519;5998625;274;OTU-6195;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Bacteroidota
3300007519_19;3300007519.a:Ga0105055_10000883;3300007519_19___03982;759;+;46249;47007;VR;+;46856;46939;end;48700;48744;84;45;12;0;Prodigal:002006;CDS;CDS;;1.8.3.7;COG1262;Formylglycine-generating enzyme;3300007519;5998625;274;OTU-6195;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Bacteroidota
3300013138_188;3300013138.a:Ga0172371_10049752;3300013138_188___00001;228;+;42;269;VR;+;140;258;middle;588;637;119;50;13;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013138;872266;35;OTU-4758;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300013138_188;3300013138.a:Ga0172371_10000425;3300013138_188___00166;663;-;53514;54176;VR;-;53568;53647;begin;55795;55844;80;50;12;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013138;872266;35;OTU-4758;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300013138_188;3300013138.a:Ga0172371_10000425;3300013138_188___00169;633;-;56159;56791;VR;-;56160;56283;begin;55795;55844;124;50;14;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013138;872266;35;OTU-4758;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300027819_137;3300027819.a:Ga0209514_10011287;3300027819_137___00124;882;+;222;1103;VR;+;970;1095;end;1524;1573;126;50;24;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300027819;896093;36;OTU-10724;Aquatic;Freshwater;Freshwater;Groundwater;d__Bacteria;p__Patescibacteria
3300027819_137;3300027819.a:Ga0209514_10006851;3300027819_137___00563;456;-;13041;13496;VR;-;13042;13178;begin;12674;12723;137;50;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300027819;896093;36;OTU-10724;Aquatic;Freshwater;Freshwater;Groundwater;d__Bacteria;p__Patescibacteria
3300008728_2;3300008728.a:Ga0115675_100012;3300008728_2___01781;1983;-;212805;214787;VR;-;212943;212975;begin;216246;216272;33;27;11;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008728;6149420;86;OTU-16670;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008728_2;3300008728.a:Ga0115675_100012;3300008728_2___01785;1464;-;217641;219104;VR;-;217648;217817;begin;216246;216272;170;27;33;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008728;6149420;86;OTU-16670;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008728_2;3300008728.a:Ga0115675_100055;3300008728_2___03398;810;+;36112;36921;VR;+;36810;36864;end;37590;37620;55;31;1;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008728;6149420;86;OTU-16670;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008728_2;3300008728.a:Ga0115675_100055;3300008728_2___03400;1422;+;37490;38911;VR;+;37567;37627;begin;36814;36863;61;50;1;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008728;6149420;86;OTU-16670;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300028175_9;3300028175.a:Ga0257117_1004190;3300028175_9___00923;3375;+;2325;5699;VR;+;2691;2824;begin;660;709;134;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028175;3057294;153;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
